name,borough_name,latitude,longitude,url,manual_frequency,keywords,frequency,keyword_frequency
Hurlingham and Chelsea School and Community Library ,Hammersmith and Fulham,51.46730717,-0.194927408,https://www.thehurlinghamacademy.org.uk/library,,,,
Nunhead Library,Southwark,51.46527339,-0.058104468,https://selmind.org.uk/directory/nunhead-library-southwark/,,,,1
Blackheath Village community library service,Greenwich,51.46567918,0.011172244,https://www.age-exchange.org.uk/whats-on-now/,12,,,
Minet,Lambeth,51.47077924,-0.103808424,https://www.lambeth.gov.uk/libraries-0/minet-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Battersea Park Library,Wandsworth,51.47387352,-0.152846626,http://www.better.org.uk/library/london/wandsworth/battersea-park-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Cranford Library,Hounslow,51.47764106,-0.404892845,https://www.hounslow.gov.uk/directory_record/2980/cranford_library,,,,2
Kew,Richmond upon Thames,51.47599683,-0.283069715,https://richmond.gov.uk/kew_library,,,,
Peckham Library,Southwark,51.47386908,-0.067762882,https://www.southwark.gov.uk/libraries/find-a-library?chapter=12#,,,,4
Fulham,Hammersmith and Fulham,51.47675544,-0.201107392,https://www.lbhf.gov.uk/libraries/find-your-library/fulham-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
Camberwell Library,Southwark,51.47531156,-0.091033138,https://www.southwark.gov.uk/libraries/find-a-library?chapter=4#,,,,3
New Cross community library service,Lewisham,51.47500522,-0.03708193,https://lewisham.gov.uk/myservices/libraries/branches/new-cross-community-library-service,,,,
North Heath Community Library,Bexley,51.47278049,0.162930989,https://arena.yourlondonlibrary.net/web/bexley/north-heath-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Castelnau,Richmond upon Thames,51.47975012,-0.23601797,https://richmond.gov.uk/castelnau_library,,,,
Slade Green Community Library,Bexley,51.47260377,0.192596225,https://arena.yourlondonlibrary.net/web/bexley/slade-green-community-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Osterley Library,Hounslow,51.48182162,-0.344332814,https://www.hounslow.gov.uk/directory_record/2986/osterley_library,,,,2
Tate South Lambeth,Lambeth,51.47868673,-0.122377153,https://www.lambeth.gov.uk/libraries-0/tate-south-lambeth-library,,,,2
The Library at Deptford Lounge,Lewisham,51.4771916,-0.022686192,https://deptfordlounge.org.uk,16,,,8
Blackheath Library,Greenwich,51.47646341,0.02315429,http://www.better.org.uk/areas/greenwich/venues/blackheath-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
West Greenwich Library,Greenwich,51.47748419,-0.009682215,http://www.better.org.uk/areas/greenwich/venues/west-greenwich-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Bostall Community Library,Bexley,51.47518169,0.131517747,https://arena.yourlondonlibrary.net/web/bexley/bostall-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Heston Library,Hounslow,51.4853629,-0.373872389,https://www.hounslow.gov.uk/directory_record/2983/heston_library,,,,2
Brandon Library,Southwark,51.4822063,-0.101346625,https://www.southwark.gov.uk/libraries/find-a-library?chapter=3#,,,,2
Charlton Library,Greenwich,51.47996113,0.038778646,http://www.better.org.uk/areas/greenwich/venues/charlton-house-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Brentford Library ,Hounslow,51.48610093,-0.306007544,https://www.hounslow.gov.uk/directory_record/2978/brentford_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Erith Library,Bexley,51.47860538,0.182997078,https://arena.yourlondonlibrary.net/web/bexley/-/erith-library#/?location=Erith%20Library,14,,,
Chelsea Library,Kensington and Chelsea,51.48695911,-0.166593622,https://www.rbkc.gov.uk/libraries/your-library/find-library/chelsea-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
Greenwich Centre Library,Greenwich,51.48507784,0.009978276,http://www.better.org.uk/areas/greenwich/venues/greenwich-centre-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Pimlico Library,Westminster,51.48766566,-0.135592046,https://www.westminster.gov.uk/leisure-libraries-and-community/library-opening-times-and-contact-details/pimlico-library,,,,
Upper Belvedere Community Library,Bexley,51.4834101,0.14685388,https://arena.yourlondonlibrary.net/web/bexley/upper-belvedere-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Durning,Lambeth,51.48827569,-0.108499154,https://www.lambeth.gov.uk/libraries-0/durning-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Brompton Library,Kensington and Chelsea,51.48956716,-0.186830684,https://www.rbkc.gov.uk/libraries-0/libraries-and-room-hire/brompton-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
Chiswick Library,Hounslow,51.49118486,-0.259517611,https://www.hounslow.gov.uk/directory_record/2979/chiswick_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Plumstead Library,Greenwich,51.48585252,0.097888361,https://www.better.org.uk/library/london/greenwich/plumstead-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Avonmore Library and Neighbourhood Centre,Hammersmith and Fulham,51.49206749,-0.205547084,https://www.lbhf.gov.uk/libraries/find-your-library/avonmore-library-and-neighbourhood-centre,,,,
Pepys community library service,Lewisham,51.48930584,-0.029077129,https://pepyscommunitylibrary.tumblr.com/about,,,,
East Street Library,Southwark,51.49038632,-0.080102591,https://www.southwark.gov.uk/libraries/find-a-library?chapter=7#,,,,1
Woolwich Library,Greenwich,51.48875521,0.067021338,http://www.better.org.uk/areas/greenwich/venues/woolwich-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Victoria Library,Westminster,51.49239532,-0.146262996,https://www.westminster.gov.uk/leisure-libraries-and-community/library-opening-times-and-contact-details/victoria-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
Harlington Library,Hillingdon,51.49708916,-0.434933798,https://libraryon.org/library/E09000017/Harlington-Library?id=2347,,,,
Hammersmith,Hammersmith and Fulham,51.4940733,-0.222094745,https://www.lbhf.gov.uk/libraries/find-your-library/hammersmith-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
Blue Anchor Library,Southwark,51.49237424,-0.062081863,https://www.southwark.gov.uk/libraries/find-a-library?chapter=2#,,,,8
Northfields Library,Ealing,51.49852209,-0.312582853,https://www.ealing.gov.uk/info/201241/find_your_library/2399/northfields_community_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Abbey Wood Library,Greenwich,51.49324188,0.111800593,http://www.better.org.uk/venues/abbey-wood-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Cubitt Town library,Tower Hamlets,51.49546216,-0.010181399,https://www.ideastore.co.uk/visit-us/cubitt-town-library,,,,2
Waterloo,Lambeth,51.49766755,-0.110329276,https://libraries.lambeth.gov.uk/-/waterloo-library,,,,
Canada Water Library,Southwark,51.49729578,-0.047564977,https://www.southwark.gov.uk/libraries/find-a-library?chapter=5#,,,,9
Southall Library (Dominion Centre and Library),Ealing,51.50287467,-0.377570641,https://www.ealing.gov.uk/info/201241/find_your_library/2404/southall_library_and_dominion_centre,,,,
Kensington Central Library,Kensington and Chelsea,51.50090763,-0.19283156,https://www.rbkc.gov.uk/libraries-0/libraries-and-room-hire/kensington-central-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
West Drayton Library,Hillingdon,51.50520608,-0.468693946,https://www.hillingdon.gov.uk/westdraytonlibrary,,,,1
Askew Road,Hammersmith and Fulham,51.50317005,-0.24146864,https://www.lbhf.gov.uk/libraries/find-your-library/askew-road-library,,,,2
John Harvard Library,Southwark,51.50125566,-0.09032367,https://www.southwark.gov.uk/libraries/find-a-library?chapter=9#,,,,1
Botwell Green Library,Hillingdon,51.50797249,-0.416286829,https://www.hillingdon.gov.uk/botwellgreenlibrary,,,,
Acton Town Hall Library,Ealing,51.50589642,-0.26632407,https://www.ealing.gov.uk/info/201241/find_your_library/2395/acton_town_hall_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
North Woolwich Library,Newham,51.50055166,0.064267038,https://www.newham.gov.uk/Pages/ServiceChild/North-Woolwich-Library.aspx,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Thamesmead Library,Bexley,51.49981378,0.124208362,https://arena.yourlondonlibrary.net/web/bexley/thamesmead-library,13,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Idea Store Canary Wharf,Tower Hamlets,51.50390566,-0.013173491,https://www.ideastore.co.uk/visit-us/idea-store-canary-wharf,,,,5
West Ealing Library,Ealing,51.50898637,-0.322962116,https://www.ealing.gov.uk/info/201241/find_your_library/2406/west_ealing_community_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Hanwell Library,Ealing,51.50942108,-0.334533647,https://www.ealing.gov.uk/info/201241/find_your_library/2397/hanwell_community_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Mayfair Library,Westminster,51.50886039,-0.14954367,https://www.westminster.gov.uk/leisure-libraries-and-community/libraries/mayfair-library,,,,6
Ealing Central Library,Ealing,51.51182412,-0.300805858,https://www.ealing.gov.uk/info/201241/find_your_library/2386/ealing_central_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Yiewsley Library,Hillingdon,51.51464462,-0.472499744,https://www.hillingdon.gov.uk/yiewsleylibrary,,,,3
Notting Hill Gate Library,Kensington and Chelsea,51.51076859,-0.195818555,https://www.rbkc.gov.uk/libraries-0/libraries-and-room-hire/notting-hill-gate-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
Charing Cross Library,Westminster,51.50976289,-0.126518762,https://www.westminster.gov.uk/leisure-libraries-and-community/libraries/charing-cross-library,,,,
Thamesmere Library,Greenwich,51.50721776,0.110795098,http://www.better.org.uk/areas/greenwich/venues/thamesmere-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Idea Store Chrisp Street,Tower Hamlets,51.51105004,-0.012858142,https://www.ideastore.co.uk/visit-us/idea-store-chrisp-street,,,,5
North Kensington Library,Kensington and Chelsea,51.51615689,-0.207627437,https://www.rbkc.gov.uk/libraries-0/libraries-and-room-hire/north-kensington-library,,,,1
Idea Store Watney Market,Tower Hamlets,51.51382558,-0.055650795,https://www.ideastore.co.uk/visit-us/idea-store-watney-market,,,,3
Shoe Lane,City of London,51.51492977,-0.104973389,https://www.cityoflondon.gov.uk/services/libraries/shoe-lane-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
Paddington Library,Westminster,51.5169107,-0.187042195,https://www.westminster.gov.uk/leisure-libraries-and-community/libraries/paddington-library,,,,4
Artizan Street,City of London,51.51514611,-0.075183973,https://www.cityoflondon.gov.uk/services/libraries/artizan-street-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3
Guildhall Library and City Business Library,City of London,51.51556142,-0.091238833,https://www.fis.cityoflondon.gov.uk/directory/city-business-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
Yeading Library,Hillingdon,51.52036818,-0.402580015,https://www.hillingdon.gov.uk/yeadinglibrary,6,,,
Jubilee Gardens Library,Ealing,51.52072747,-0.367926306,https://www.ealing.gov.uk/info/201241/find_your_library/2398/jubilee_gardens_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Custom House Library,Newham,51.51466945,0.033005735,https://www.newham.gov.uk/Pages/ServiceChild/Custom-House-Library.aspx,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Beckton Library,Newham,51.51452083,0.056999433,https://www.newham.gov.uk/Pages/ServiceChild/Beckton-Library.aspx,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Canning Town Library,Newham,51.5168551,0.012662185,https://libraryon.org/library/E09000025/Canning-Town-Library?id=605,,,,
Marylebone Library,Westminster,51.52012163,-0.149058338,https://www.westminster.gov.uk/leisure-libraries-and-community/library-opening-times-and-contact-details/marylebone-library,,,,
Barbican,City of London,51.51944948,-0.092517837,https://www.barbican.org.uk/your-visit/during-your-visit/library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6
Idea Store Whitechapel,Tower Hamlets,51.51927063,-0.056427971,https://www.ideastore.co.uk/visit-us/idea-store-whitechapel,,,,4
Holborn Library,Camden,51.52067122,-0.11412,https://www.camden.gov.uk/holborn-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Hayes End Library,Hillingdon,51.52547573,-0.434551689,https://www.hillingdon.gov.uk/hayesendlibrary,,,,6
Little Venice Sports Centre Library,Westminster,51.52203057,-0.175608347,https://www.westminster.gov.uk/library-opening-times-and-contact-details/little-venice-sports-centre-library,,,,
Church Street Library,Westminster,51.52252362,-0.168582114,https://www.westminster.gov.uk/library-opening-times-and-contact-details/leisure-libraries-and-community/church-street-library,,,,
Kensal Library,Kensington and Chelsea,51.52333382,-0.205283983,https://kensalriselibrary.org,6,,,8
Rainham Library,Havering,51.51675181,0.192670878,https://www.medway.gov.uk/rainhamlibrary,,,,
Pitshanger Library,Ealing,51.52539097,-0.31235373,https://www.ealing.gov.uk/info/201241/find_your_library/2403/pitshanger_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Maida Vale Library,Westminster,51.52416055,-0.188859128,https://www.westminster.gov.uk/leisure-libraries-and-community/libraries/maida-vale-library,4,,,7
Local History Library,Tower Hamlets,51.52330884,-0.040757515,https://www.ideastore.co.uk/our-services/children-and-families,18,,,
Queen's Park library,Kensington and Chelsea,51.52651654,-0.209340014,https://www.westminster.gov.uk/leisure-libraries-and-community/library-opening-times-and-contact-details/queens-park-library,,,,
Greenford Library,Ealing,51.52930578,-0.353676795,https://www.ealing.gov.uk/info/201241/find_your_library/2396/greenford_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Finsbury Library,Islington,51.52597704,-0.102943118,https://www.islington.gov.uk/libraries-arts-and-heritage/libraries/your-local-libraries/finsbury-library,4,,,
Bethnal Green library,Tower Hamlets,51.52592691,-0.052150698,https://www.towerhamlets.gov.uk/lgnl/community_and_living/halls_for_hire/Bethnal_Green_Library.aspx,,,,
Charville Library,Hillingdon,51.53458782,-0.425961931,https://www.hillingdon.gov.uk/article/2879/Charville-Library,10,,,
Shoreditch Library,Hackney,51.52992914,-0.078323828,https://hackney.gov.uk/shoreditch-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0]",7
Thames View,Barking and Dagenham,51.52735487,0.106154673,https://www.lbbd.gov.uk/libraries-and-local-history/our-libraries/library-opening-times-and-information/thames-community,,,,
Plaistow Library,Newham,51.52918631,0.027235955,https://libraries.newham.gov.uk/digital-content/libraries/find-a-library/plaistow-library,,,,
St John's Wood Library,Westminster,51.53323428,-0.17084876,https://www.westminster.gov.uk/leisure-libraries-and-community/libraries/st-johns-wood-library,12,,,9
Pancras Square Library,Camden,51.53331656,-0.124801847,https://www.camden.gov.uk/pancras-square-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Camden Town Library,Camden,51.53374045,-0.136162072,https://www.camden.gov.uk/camden-town-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Idea Store Bow,Tower Hamlets,51.53204897,-0.028312673,http://www.ideastore.co.uk,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[92, 78, 0, 0, 0, 13, 68, 3, 70, 0, 0, 6, 6, 20, 0, 0]",356
East Ham Library,Newham,51.5317699,0.057056061,https://libraryon.org/library/E09000025/East-Ham-Library?id=518,,,,
Kilburn Library Centre,Camden,51.53588068,-0.189547539,https://www.camden.gov.uk/kilburn-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
South Hornchurch Library,Havering,51.52970163,0.18917753,https://www.havering.gov.uk/libraries-2/library-locations/9,6,,,4
Northolt Library,Ealing,51.53913239,-0.383852769,https://www.ealing.gov.uk/info/201241/find_your_library/2401/northolt_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Harlesden,Brent,51.53817576,-0.248902211,https://libraries.brent.gov.uk/digital-content/brent-libraries/harlesden-library-plus,,,,
Oak Farm Library,Hillingdon,51.54105794,-0.448540066,https://www.hillingdon.gov.uk/oakfarmlibrary,4,,,2
Lewis Carroll Children's Library,Islington,51.53656146,-0.115712865,https://www.islington.gov.uk/libraries-arts-and-heritage/libraries/your-local-libraries/lewis-carroll-library,4,,,1
Perivale Library,Ealing,51.54009645,-0.32248201,https://www.ealing.gov.uk/info/201241/find_your_library/2402/perivale_community_library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
Green Street Library,Newham,51.53588095,0.036907327,https://www.newham.gov.uk/Pages/ServiceChild/Green-Street-Library.aspx,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
South Library,Islington,51.53852804,-0.097142753,https://www.islington.gov.uk/libraries-arts-and-heritage/libraries/your-local-libraries/south-library,,,,
Barking,Barking and Dagenham,51.5358099,0.081422904,https://www.lbbd.gov.uk/libraries-and-local-history/our-libraries/library-opening-times-and-information/barking-learning,10,,,1
Uxbridge Library,Hillingdon,51.54468289,-0.47672958,https://www.hillingdon.gov.uk/uxbridgelibrary,10,,,6
Chalk Farm (now Primrose Hill Community Library),Camden,51.54063196,-0.15509123,https://www.phcl.org,,,,
West Library,Islington,51.54023085,-0.114594977,https://www.islington.gov.uk/libraries-arts-and-heritage/libraries/your-local-libraries/west-library,,,,
Swiss Cottage Library,Camden,51.54178129,-0.171630986,https://www.camden.gov.uk/swiss-cottage-library,,"['child', 'children', 'kid', 'kids', 'baby', 'babies', 'family', 'families', 'play', 'rhyme', 'rhymes', 'toy', 'toys', 'craft', 'nursery', 'daycare']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
