library,libraryLabel,urls,coords
http://www.wikidata.org/entity/Q53568771,Plympton Library,https://www.plymouth.gov.uk/libraries/findlibraryandopeninghours/plymptonlibrary,Point(-4.055601 50.388366)
http://www.wikidata.org/entity/Q53569532,Plymstock Library,https://www.plymouth.gov.uk/libraries/findlibraryandopeninghours/plymstocklibrary,Point(-4.088993 50.360145)
http://www.wikidata.org/entity/Q53569758,Southway Library,https://www.plymouth.gov.uk/libraries/findlibraryandopeninghours/southwaylibrary,Point(-4.125455 50.429523)
http://www.wikidata.org/entity/Q53570012,St Budeaux Library,https://www.plymouth.gov.uk/libraries/findlibraryandopeninghours/stbudeauxlibrary,Point(-4.186969 50.403025)
http://www.wikidata.org/entity/Q53570234,West Park Library,https://www.plymouth.gov.uk/libraries/findlibraryandopeninghours/westparklibrary,Point(-4.166533 50.412643)
http://www.wikidata.org/entity/Q54869650,Portobello Library,https://www.edinburgh.gov.uk/directory_record/5073/portobello_library,Point(-3.1167 55.9534)
http://www.wikidata.org/entity/Q86213816,Y Fforwm Library,https://www.uwtsd.ac.uk/swansea-libraries/,Point(-3.9276 51.6171)
http://www.wikidata.org/entity/Q112612141,Roderic Bowen Library and Archives,http://www.uwtsd.ac.uk/rbla/,Point(-4.07591 52.11266)
http://www.wikidata.org/entity/Q21127516,Clitheroe Library,http://www.lancashire.gov.uk/libraries-and-archives/libraries/find-a-library/clitheroe-library/,Point(-2.3906 53.873)
http://www.wikidata.org/entity/Q23305526,Hertfordshire Archives and Local Studies,https://www.hertfordshire.gov.uk/services/libraries-and-archives/hertfordshire-archives-and-local-studies/hertfordshire-archives-and-local-studies.aspx,Point(-0.08043 51.791408)
http://www.wikidata.org/entity/Q24182258,Roath Library,https://www.cardiff.gov.uk/ENG/resident/Libraries-and-archives/Find-a-library/Pages/Roath-Library.aspx,Point(-3.1599 51.487)
http://www.wikidata.org/entity/Q24883304,Westminster Reference Library,https://www.westminster.gov.uk/library-opening-hours-and-contact-details#westminster-reference-library,Point(-0.1298 51.50964)
http://www.wikidata.org/entity/Q24993774,Accrington Library,http://www.lancashire.gov.uk/libraries-and-archives/libraries/find-a-library/accrington-library.aspx,Point(-2.366677 53.752505)
http://www.wikidata.org/entity/Q26283277,Kington Library,https://www.herefordshire.gov.uk/directory_record/26/kington_library,Point(-3.028685149 52.20378388)
http://www.wikidata.org/entity/Q26285751,Marlborough Library,http://www.wiltshire.gov.uk/librarylocations.htm?act=show&libCode=MARLIB,Point(-1.733890764 51.41865617)
http://www.wikidata.org/entity/Q26294517,Queen's Hall Arts Centre,http://www.queenshall.co.uk,Point(-2.102581805 54.97052814)
http://www.wikidata.org/entity/Q26303491,Kettering Library,http://www3.northamptonshire.gov.uk/councilservices/library-service/visiting-your-library/list-of-libraries/Pages/kettering-library.aspx,Point(-0.727514714 52.39631817)
http://www.wikidata.org/entity/Q26307441,Hampton in Arden Library,http://www.solihull.gov.uk/Resident/Libraries/Find-a-library/hamptoninardenlibrary,Point(-1.701158022 52.4260369)
http://www.wikidata.org/entity/Q26314102,Lenham Library,http://webapps.kent.gov.uk/KCC.Libraries.Web.Sites.Public/LibraryDetails.aspx?aid=0&lid=4&uprn=200003727094,Point(0.718832115 51.23737656)
http://www.wikidata.org/entity/Q26314337,Folkestone Library,http://www.kent.gov.uk/leisure-and-community/libraries,Point(1.181003429 51.08179331)
http://www.wikidata.org/entity/Q26314350,Sandgate Library,http://webapps.kent.gov.uk/KCC.Libraries.Web.Sites.Public/LibraryDetails.aspx?aid=0&lid=39&uprn=50027179,Point(1.145948975 51.0736488)
http://www.wikidata.org/entity/Q26319989,Fosse Library,https://www.leicester.gov.uk/leisure-and-culture/libraries/find-a-library/fosse-library/,Point(-1.150647787 52.63965733)
http://www.wikidata.org/entity/Q26330492,Wavertree District Library,http://liverpool.gov.uk/libraries/find-a-library/wavertree-library/,Point(-2.924556 53.399311)
http://www.wikidata.org/entity/Q26343434,Wednesbury Library,http://www.sandwell.gov.uk/info/200261/libraries/829/wednesbury_library,Point(-2.016859 52.553834)
http://www.wikidata.org/entity/Q26367914,Heywood Library,http://www.rochdale.gov.uk/library-services/local-libraries/Pages/heywood-library.aspx,Point(-2.218213 53.592501)
http://www.wikidata.org/entity/Q26370404,Canterbury Library,http://webapps.kent.gov.uk/KCC.Libraries.Web.Sites.Public/LibraryDetails.aspx?aid=0&lid=8&uprn=010033173051,Point(1.079262 51.27967)
http://www.wikidata.org/entity/Q26378255,Cleator Moor Library,https://www.cumbria.gov.uk/libraries/locations/cle_moo.asp,Point(-3.515904 54.521112)
http://www.wikidata.org/entity/Q26380363,Long Eaton Library,http://www.derbyshire.gov.uk/leisure/libraries/find_your_local_library/Long_Eaton/default.asp,Point(-1.27286 52.895636)
http://www.wikidata.org/entity/Q26384457,Odiham Library,https://www.hants.gov.uk/librariesandarchives/library/libraryfinder/odiham,Point(-0.940043 51.253121)
http://www.wikidata.org/entity/Q26388362,Richmond Library,https://www.richmond.gov.uk/richmond_library,Point(-0.303709 51.462231)
http://www.wikidata.org/entity/Q26393023,Cheshunt Library,https://www.hertfordshire.gov.uk/services/libraries-and-archives/library-opening-hours/cheshunt-library.aspx,Point(-0.033208 51.699868)
http://www.wikidata.org/entity/Q26400255,Alston Town Hall,https://www.cumbria.gov.uk/libraries/locations/als_lib.asp,Point(-2.440791 54.812327)
http://www.wikidata.org/entity/Q26402630,Westbourne Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/WestbourneLibrary.aspx,Point(-1.902032 50.721678)
http://www.wikidata.org/entity/Q26406901,Thaxted Library,http://libraries.essex.gov.uk/library-locations-and-opening-times/thaxted-library/,Point(0.343273 51.953648)
http://www.wikidata.org/entity/Q26407135,Farnworth Library,http://www.bolton.gov.uk/website/pages/FarnworthLibrary.aspx,Point(-2.396849 53.551344)
http://www.wikidata.org/entity/Q26407325,Caversham Library,http://www.reading.gov.uk/article/6984/Caversham-Library,Point(-0.974238 51.467791)
http://www.wikidata.org/entity/Q26409220,Fenham Library,https://www.newcastle.gov.uk/leisure-libraries-and-tourism/libraries/branch-libraries-and-opening-hours/fenham-library,Point(-1.660868 54.984151)
http://www.wikidata.org/entity/Q26415607,Halstead Library,http://libraries.essex.gov.uk/library-locations-and-opening-times/halstead-library/,Point(0.634092 51.943579)
http://www.wikidata.org/entity/Q26415724,Witham Library,http://libraries.essex.gov.uk/library-locations-and-opening-times/witham-library/,Point(0.641473 51.801124)
http://www.wikidata.org/entity/Q26416899,Kelvedon Library,http://libraries.essex.gov.uk/library-locations-and-opening-times/kelvedon-library/,Point(0.697755 51.832222)
http://www.wikidata.org/entity/Q26420378,Thorney Library,https://vivacity.org/vivacity-venues/thorney-library/,Point(-0.107156 52.62092)
http://www.wikidata.org/entity/Q26427202,Keighley Library,https://www.bradford.gov.uk/libraries/find-your-local-library/keighley-library/,Point(-1.909967 53.868241)
http://www.wikidata.org/entity/Q26428497,Morley Library,http://www.leeds.gov.uk/leisure/Pages/Morley-library.aspx,Point(-1.601244 53.74658)
http://www.wikidata.org/entity/Q26431290,Kirkby Lonsdale Library,https://www.cumbria.gov.uk/libraries/locations/kirk_lib.asp,Point(-2.597839 54.202342)
http://www.wikidata.org/entity/Q26431541,Camelford Library,https://www.cornwall.gov.uk/leisure-and-culture/libraries/your-local-library/camelford-library-and-one-stop-shop/,Point(-4.679347 50.622506)
http://www.wikidata.org/entity/Q26442309,Harrogate Library,https://www.northyorks.gov.uk/harrogate-library,Point(-1.538638 53.991007)
http://www.wikidata.org/entity/Q26446866,Tuckton Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/TucktonLibrary.aspx,Point(-1.786747 50.727761)
http://www.wikidata.org/entity/Q26446985,Winton Library,http://www.bournemouth.gov.uk/Libraries/MyLocalLibrary/WintonLibrary.aspx,Point(-1.878323 50.746705)
http://www.wikidata.org/entity/Q26451619,Kendal Library,http://www.cumbria.gov.uk/libraries/locations/kendalLibrary.asp,Point(-2.747722222 54.329222222)
http://www.wikidata.org/entity/Q26453714,West Wycombe Library,http://www.westwycombelibrary.co.uk/,Point(-0.803188 51.644379)
http://www.wikidata.org/entity/Q26454778,Northwich Library,https://www.cheshirewestandchester.gov.uk/residents/libraries/find-a-library/northwich-library.aspx,Point(-2.509925 53.262351)
http://www.wikidata.org/entity/Q26456413,Eccles Library,http://www.salfordcommunityleisure.co.uk/libraries/locations/eccles-library,Point(-2.339317 53.482848)
http://www.wikidata.org/entity/Q26458851,Deepings Community Library,https://www.lincolnshire.gov.uk/OrganisationDetails.aspx?orgcode=319430,Point(-0.309923 52.674101)
http://www.wikidata.org/entity/Q26462192,Bampton Library,https://www.devonlibraries.org.uk/web/arena/bamptonlibrary,Point(-3.487122 50.990626)
http://www.wikidata.org/entity/Q26475225,Penkridge Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/PenkridgeLibrary/PenkridgeLibrary.aspx,Point(-2.111657 52.724794)
http://www.wikidata.org/entity/Q26479236,Brighouse Library And Smith Art Gallery,http://www.calderdale.gov.uk/v2/residents/leisure-and-culture/libraries/your-local-library/brighouse-library,Point(-1.786013 53.703963)
http://www.wikidata.org/entity/Q26480800,Shipston Library,https://www.warwickshire.gov.uk/directory-record/598/shipston-on-stour-library-and-information-centre,Point(-1.623431 52.06289)
http://www.wikidata.org/entity/Q26480839,London Arts Base,https://www.lambeth.gov.uk/places/carnegie-library,Point(-0.096513 51.460686)
http://www.wikidata.org/entity/Q26482037,Bromley Central Library,https://www.better.org.uk/library/london/bromley/bromley-central-library,Point(0.018446 51.407054)
http://www.wikidata.org/entity/Q26484317,Much Wenlock Library,http://new.shropshire.gov.uk/libraries/find-a-library/much-wenlock-library/,Point(-2.557879 52.595643)
http://www.wikidata.org/entity/Q26485743,Leyton Public Library,https://www.walthamforest.gov.uk/content/leyton-library,Point(-0.007329 51.55851)
http://www.wikidata.org/entity/Q26485794,Walthamstow Library,https://www.walthamforest.gov.uk/content/walthamstow-library,Point(-0.02101 51.584307)
http://www.wikidata.org/entity/Q26489487,Lichfield Library,https://www.staffordshire.gov.uk/leisure/librariesnew/branchlibraries/LichfieldLibrary/LichfieldLibrary.aspx,Point(-1.82963 52.681467)
http://www.wikidata.org/entity/Q26489572,Lancaster Central Library,http://new.lancashire.gov.uk/libraries-and-archives/libraries/find-a-library/lancaster-central-library.aspx,Point(-2.801614 54.049067)
http://www.wikidata.org/entity/Q26490414,Tunstall Library,https://www.stoke.gov.uk/directory_record/239/tunstall_library,Point(-2.208946 53.059217)
http://www.wikidata.org/entity/Q26491827,Bridgwater Library,http://somersetlibraries.co.uk/locations/bridgwater-library/,Point(-3.00084 51.127958)
http://www.wikidata.org/entity/Q26492078,Western Library,http://www.hullcc.gov.uk/pls/portal/url/page/HOME/CLASmain/CLAS_Libraries/your_local_library-p_display_mode=LIBDTLS&p_id=34,Point(-0.364087 53.735996)
http://www.wikidata.org/entity/Q26495740,Addingham Library,https://www.bradford.gov.uk/libraries/find-your-local-library/addingham-library/,Point(-1.884864 53.944607)
http://www.wikidata.org/entity/Q26496694,Bideford Town Hall and Library,https://www.devonlibraries.org.uk/web/arena/bidefordlibrary,Point(-4.205072 51.016622)
http://www.wikidata.org/entity/Q26498061,Clifton Library,https://www.bristol.gov.uk/libraries-archives/library-finder/-/journal_content/56/20195/LIBRARY-UPRN-000000103836/LIBRARY-DISPLAY,Point(-2.619648 51.454586)
http://www.wikidata.org/entity/Q26498189,Shirehampton Library,https://www.bristol.gov.uk/libraries-archives/library-finder/-/journal_content/56/20195/LIBRARY-UPRN-000000258098/LIBRARY-DISPLAY,Point(-2.675512 51.486868)
http://www.wikidata.org/entity/Q26498700,Liskeard Library,https://www.cornwall.gov.uk/leisure-and-culture/libraries/your-local-library/liskeard-library/,Point(-4.464902 50.454327)
http://www.wikidata.org/entity/Q26499549,Bedminster Library,https://www.bristol.gov.uk/libraries-archives/library-finder/-/journal_content/56/20195/LIBRARY-UPRN-000000300690/LIBRARY-DISPLAY,Point(-2.593796 51.444059)
http://www.wikidata.org/entity/Q26501560,Saffron Walden Library,http://libraries.essex.gov.uk/library-locations-and-opening-times/saffron-walden-library/,Point(0.240833333 52.023722222)
http://www.wikidata.org/entity/Q26509857,Steeple Claydon Library,https://www.steepleclaydonparishcouncil.gov.uk/community-library/,Point(-0.982449 51.936616)
http://www.wikidata.org/entity/Q55121218,National Aerospace Library,https://www.aerosociety.com/news-expertise/national-aerospace-library/,Point(-0.758518 51.285154)
http://www.wikidata.org/entity/Q61991997,Watt Library,https://www.inverclyde.gov.uk/community-life-and-leisure/inverclyde-libraries/heritage-services/watt-library,Point(-4.76593 55.95093)
http://www.wikidata.org/entity/Q69792905,Natural History Museum Library and Archives,http://www.nhm.ac.uk/our-science/departments-and-staff/library-and-archives/using-the-library-and-archives.html,Point(-0.1763672 51.496892002)
http://www.wikidata.org/entity/Q116167248,Senate House Library,https://www.london.ac.uk/senate-house-library,Point(-0.127823 51.520943)
http://www.wikidata.org/entity/Q85726971,Q85726971,http://londres.cervantes.es/es/biblioteca_espanol/biblioteca_espanol.htm,Point(-0.112846 51.51314)
http://www.wikidata.org/entity/Q85726978,Q85726978,http://manchester.cervantes.es/es/biblioteca_espanol/biblioteca_espanol.htm,Point(-2.2512464 53.475868)
http://www.wikidata.org/entity/Q124619951,Aga Khan Library,https://www.agakhanlibrary.org/,Point(-0.124959763 51.537532704)
http://www.wikidata.org/entity/Q773989,University of Manchester Library,http://www.library.manchester.ac.uk/,Point(-2.23556 53.4644)
http://www.wikidata.org/entity/Q773989,University of Manchester Library,http://www.library.manchester.ac.uk/special-collections/,Point(-2.23556 53.4644)
http://www.wikidata.org/entity/Q1236267,John Rylands Library,http://www.library.manchester.ac.uk,Point(-2.2487 53.4803)
http://www.wikidata.org/entity/Q2210813,"Bodleian Art, Archaeology and Ancient World Library",https://www.bodleian.ox.ac.uk/art,Point(-1.261401 51.755436)
http://www.wikidata.org/entity/Q2210813,"Bodleian Art, Archaeology and Ancient World Library",https://www.bodleian.ox.ac.uk/art,Point(-1.26111 51.7556)
http://www.wikidata.org/entity/Q5140364,All Souls College Library,https://www.asc.ox.ac.uk/library,Point(-1.2533 51.7538)
http://www.wikidata.org/entity/Q6820719,Merton College Library,http://www.merton.ox.ac.uk/library-and-archives,Point(-1.2525 51.7507)
http://www.wikidata.org/entity/Q7280038,Radcliffe Science Library,http://www.bodleian.ox.ac.uk/science/,Point(-1.2559 51.7579)
http://www.wikidata.org/entity/Q7593586,"St John's College Old Library, Cambridge",http://www.joh.cam.ac.uk/old-library,Point(0.11627 52.2085)
http://www.wikidata.org/entity/Q24083412,Weston Library,http://www.bodleian.ox.ac.uk/weston,Point(-1.25512 51.755043)
http://www.wikidata.org/entity/Q67074906,St John's College Library,https://www.joh.cam.ac.uk/library/,Point(0.1166843 52.2085812)
http://www.wikidata.org/entity/Q2888216,Advocates Library,http://www.advocates.org.uk/faculty-of-advocates/the-advocates-library,Point(-3.19158 55.9489)
http://www.wikidata.org/entity/Q4936645,Bodleian Law Library,http://www.bodleian.ox.ac.uk/law,Point(-1.2477 51.757)
http://www.wikidata.org/entity/Q6035600,Inner Temple Library,http://www.innertemplelibrary.org.uk/,Point(-0.1095 51.5131)
http://www.wikidata.org/entity/Q17548897,New Hall Library,https://www.lincolnsinn.org.uk/index.php/library,Point(-0.114657 51.5167)
http://www.wikidata.org/entity/Q50231277,Law Library,http://www.cardiff.ac.uk/libraries/locations-opening-hours/law-library,Point(-3.182125 51.490107)
http://www.wikidata.org/entity/Q5415683,Evangelical Library,http://evangelical-library.org.uk/,Point(-0.135833 51.6094)
http://www.wikidata.org/entity/Q17531647,"St Augustine with St Philip's Church, Whitechapel",https://www.qmul.ac.uk/library/contact-us/find-us/whitechapel-library/,Point(-0.0604555 51.5173)
http://www.wikidata.org/entity/Q50228444,Cefn Coed Hospital Library,http://www.abmlibraryservices.wales.nhs.uk/cefn-coed-library,Point(-3.991325 51.628075)
